total_usd,avg_usd,tx_count,active_days,last_action_days_ago,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,repay_to_borrow_ratio,redeem_to_deposit_ratio,liquidation_rate,tx_per_day,predicted_score,userWallet
0.010016553,0.010016553,1,1,1538,1,0,0,0,0,0,0,0,1,-10.26754927,0x02bc46b19b1ea69c3e70918c899526e5adad7435
3.40741E+14,2.43386E+13,14,46,1487,6,4,0,0,4,0,0,0.266666667,0.304347826,886.2793872,0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574
7.69938E+14,4.81211E+13,16,57,1430,3,1,2,9,1,1,2.25,0.058823529,0.280701754,1004.239436,0x02bd126623a52f35c2df74208e73c5c7ded740d3
1.66498E+14,2.77497E+13,6,4,1480,4,1,1,0,0,0.5,0,0,1.5,909.4071387,0x02bd653274feaa6e43618310400c5d1337758d1d
1.37E+16,5.7218E+14,24,53,1427,7,7,9,1,0,1.125,0.125,0,0.452830189,1000.81167,0x02be55b9045cfa9195e851c35896b33da3693764
4.031E+15,5.67747E+13,71,108,1419,42,5,12,12,0,2,0.279069767,0,0.657407407,999.5571727,0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3
1.26931E+12,6.34655E+11,2,1,1437,1,1,0,0,0,0,0,0,2,659.540184,0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e
5.62E+16,4.32394E+15,13,66,1419,2,0,0,11,0,0,3.666666667,0,0.196969697,1002.711101,0x02bf9d9885ab40a40835e137449db9600f366e6e
2.3867E+12,7.95567E+11,3,1,1438,2,1,0,0,0,0,0,0,3,704.0930968,0x02c140cd842739c324846893adb64de09026b3f2
3.6233E+12,9.05825E+11,4,11,1460,4,0,0,0,0,0,0,0,0.363636364,681.7427409,0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7
1.73237E+11,1.73237E+11,1,1,1515,1,0,0,0,0,0,0,0,1,488.0629311,0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23
2.58235E+15,3.22793E+14,8,32,1464,7,1,0,0,0,0,0,0,0.25,986.8039201,0x02c36a54388cddeaaeeb79f351b7e00b882c41d8
6.95267E+15,3.21883E+13,216,37,1423,46,58,62,50,0,1.050847458,1.063829787,0,5.837837838,1003.314982,0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470
8.24187E+14,4.33783E+13,19,6,1494,7,4,4,4,0,0.8,0.5,0,3.166666667,996.8691346,0x02c3df430a4125a05feeb5fee31c0ee911f952e1
2009.560318,1004.780159,2,1,1522,1,0,0,1,0,0,0.5,0,2,-0.998050506,0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66
3.83418E+13,7.66837E+12,5,57,1450,5,0,0,0,0,0,0,0,0.087719298,808.8097004,0x02c4a98ccdfca694807554bec1cff46152b6d3d8
1.85631E+12,4.64078E+11,4,38,1460,3,0,0,1,0,0,0.25,0,0.105263158,666.8471441,0x02c4bc6b7dda908bf89bda10cf8dbb8649823284
1.094443995,1.094443995,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x02c4ee6974bf68b002ea221fac8203f182d8a0bb
3.961665337,3.961665337,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x02c4f4a127e285550a192ac77c715b6f2e641e99
7862450619,7862450619,1,1,1538,1,0,0,0,0,0,0,0,1,326.4933386,0x02c54f73a52ebac634c7365d9e4136370e18a7ad
15854237615,7927118807,2,1,1416,1,1,0,0,0,0,0,0,2,462.7854607,0x02c58ac2ac1029aaf986a9be4adb656c813005a0
2.00183E+12,2.00183E+12,1,1,1462,1,0,0,0,0,0,0,0,1,659.9705548,0x02c5c964a7e7a4daed55efdce3859e433d739ef1
2.48441E+13,2.48441E+13,1,1,1427,1,0,0,0,0,0,0,0,1,806.2567785,0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670
1.12291E+12,5.61455E+11,2,1,1460,2,0,0,0,0,0,0,0,2,636.968223,0x02c74609ad8db018a47aca47b3d5f500025955e2
1.02374E+12,5.1187E+11,2,1,1460,2,0,0,0,0,0,0,0,2,629.6504355,0x02c88ed34fb04d51b3cad4cd7823f998440dd762
2.114449812,1.057224906,2,6,1456,2,0,0,0,0,0,0,0,0.333333333,-1.178434719,0x02c98fe643a484a9a6b1bbb656c13bc281c624ca
4.26496E+14,2.6656E+13,16,8,1496,7,3,5,1,0,1.25,0.125,0,2,989.9249942,0x02ca089c541a1e8d8cec24e066d7ffe2085cc528
6.32186E+12,2.34143E+11,27,49,1464,19,6,0,2,0,0,0.1,0,0.551020408,714.7478613,0x02ca884e10a36b822c996a3339bdd21417a4d092
1.149455976,1.149455976,1,1,1441,0,0,0,1,0,0,1,0,1,1.574594895,0x02cb1f7dca91c6987bd4f889b6ae03f18420082c
11376449045,5688224522,2,1,1438,1,1,0,0,0,0,0,0,2,418.7158549,0x02cb44df23e2a5840eef59dbed570aad6401d3fa
7.08039E+15,1.57342E+14,45,61,1424,17,9,7,12,0,0.7,0.666666667,0,0.737704918,999.8873907,0x02cb8ddf0e9fd20bedcdf13d765996870928864f
1.67324E+11,1.67324E+11,1,1,1511,1,0,0,0,0,0,0,0,1,494.5115867,0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9
1.49435E+11,18679385643,8,7,1517,3,2,0,1,2,0,0.25,0.222222222,1.142857143,457.3407432,0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1
1.44758E+12,1.44758E+12,1,1,1458,1,0,0,0,0,0,0,0,1,640.7925177,0x02cd2b4bf11e6de846447526202b5f69760e7efb
0.997208662,0.997208662,1,1,1444,1,0,0,0,0,0,0,0,1,-0.22248695,0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8
4.54653E+15,5.34886E+13,85,22,1416,25,41,9,10,0,0.214285714,0.384615385,0,3.863636364,1002.296043,0x02cee1b0ef2c8a7d31025b35b0cc271f59815035
1.34353E+14,1.67941E+13,8,2,1422,5,0,0,3,0,0,0.5,0,4,924.5678393,0x02d0a54ce6f8ef3114c57247598ab66394da9af2
3.22006E+12,1.61003E+12,2,2,1460,2,0,0,0,0,0,0,0,1,672.237535,0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4
1.13975E+14,1.62821E+13,7,1,1498,4,3,0,0,0,0,0,0,7,898.8282346,0x02d1470908285f35efeb65b00162134ec721118d
1.46E+16,9.73737E+13,150,80,1416,51,22,59,18,0,2.565217391,0.346153846,0,1.875,999.5617905,0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5
1.118392215,1.118392215,1,1,1462,1,0,0,0,0,0,0,0,1,-1.252323715,0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb
6.03549E+13,3.01774E+13,2,2,1460,2,0,0,0,0,0,0,0,1,832.0137905,0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b
1.755767889,1.755767889,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db
6.00229E+15,1.50057E+14,40,82,1415,21,4,5,10,0,1,0.454545455,0,0.487804878,999.5571727,0x02d27262a78932e692eb9330646987559670bbda
1.05899374,1.05899374,1,1,1458,1,0,0,0,0,0,0,0,1,-0.097221843,0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115
1.34367E+15,5.37468E+13,25,109,1442,18,0,0,7,0,0,0.368421053,0,0.229357798,992.2534806,0x02d2c85be49875baf06525167bb4797746b77f61
2.03309E+11,2.03309E+11,1,1,1510,1,0,0,0,0,0,0,0,1,497.221546,0x02d326f3af9a097816a145dbea25100059a5cdc5
1.053530408,1.053530408,1,1,1462,1,0,0,0,0,0,0,0,1,-1.252323715,0x02d37ff31824b401ef5c19579032dad4d98a8d67
6.85368E+14,1.37074E+14,5,58,1420,3,1,0,1,0,0,0.25,0,0.086206897,983.8355339,0x02d5333d35b155ec5876f3a355b845ce37d2fd04
8.71572E+12,1.45262E+12,6,2,1482,6,0,0,0,0,0,0,0,3,748.8614007,0x02d6190c22293e010846b439787d304668783885
12068277101,12068277101,1,1,1533,1,0,0,0,0,0,0,0,1,358.9459968,0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08
5.62233E+15,7.20811E+13,78,79,1422,31,16,13,18,0,0.764705882,0.5625,0,0.987341772,999.6943543,0x02d77fc7307cd7ec962eda62d25936156a7a6492
4.97E+16,4.51432E+15,11,2,1492,4,4,1,2,0,0.2,0.4,0,5.5,1004.382707,0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51
1.8456E+11,1.8456E+11,1,1,1509,1,0,0,0,0,0,0,0,1,494.5115867,0x02d82a2663905f3ab3a880e257b9e8239949483a
2.80018E+13,4.8279E+11,58,8,1511,16,9,15,18,0,1.5,1.058823529,0,7.25,931.554619,0x02d86f9846faff28378cbfb438e2f9a87b5e7682
0.013666594,0.013666594,1,1,1464,1,0,0,0,0,0,0,0,1,-1.252323715,0x02d93e0bdcb28c88add70252d7a70168c269d6cb
9.16067E+15,7.63389E+14,12,45,1464,6,2,0,4,0,0,0.571428571,0,0.266666667,995.7245256,0x02d9468f3794ad392949d3ef68750580046d7b79
3.20127E+15,8.00318E+14,4,104,1419,2,1,1,0,0,0.5,0,0,0.038461538,998.4812454,0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b
1.051154797,1.051154797,1,1,1459,1,0,0,0,0,0,0,0,1,-0.097221843,0x02da3599bfcda5a872b1b7158210369579f795ab
2.259609878,1.129804939,2,6,1459,2,0,0,0,0,0,0,0,0.333333333,-1.178434719,0x02da983db0d963407f2e95ae60df3bd648c8a92a
1.00687E+12,1.00687E+12,1,1,1461,1,0,0,0,0,0,0,0,1,625.3982865,0x02dabc929961b484b6e41edbe3c25b97f870f507
1.961869736,1.961869736,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x02db6d1adc9e057240ec42dc7bb952a254534ebf
2.04622E+11,2.04622E+11,1,1,1514,1,0,0,0,0,0,0,0,1,497.221546,0x02db807be71c8ffcaf8c69aa313292d382d69dd9
1.78165E+14,4.45411E+13,4,27,1434,2,0,0,2,0,0,0.666666667,0,0.148148148,916.8072033,0x02dbd1aa375c7d00ecf1de198158ffa332110d47
2.259609878,1.129804939,2,6,1459,2,0,0,0,0,0,0,0,0.333333333,-1.178434719,0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989
364.0527801,121.3509267,3,13,1457,1,0,0,2,0,0,1,0,0.230769231,0.406325617,0x02ddab581f06982cafddb23502714e485aa96df2
1.09E+16,4.27093E+13,256,56,1415,94,70,85,7,0,1.197183099,0.073684211,0,4.571428571,1003.551028,0x02debfb86afb43492c458869bd7904a897f08237
4.32839E+14,4.32839E+14,1,1,1505,1,0,0,0,0,0,0,0,1,898.450355,0x02e030f6975cc1cbda531b11ae4fd7ec698600c7
30001283533,15000641767,2,1,1423,2,0,0,0,0,0,0,0,2,466.7322812,0x02e052679578006663d478fae910081209b4026c
1.51E+17,3.074E+15,49,86,1428,20,2,19,8,0,6.333333333,0.380952381,0,0.569767442,1000.379998,0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a
1.111473956,1.111473956,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x02e11fa8415aa760fff68f184fc1dd5f95aefb88
1.61E+17,9.69326E+14,166,101,1448,81,32,15,38,0,0.454545455,0.463414634,0,1.643564356,1000.314672,0x02e14b3e880efd1cb8a504540d31d91ca311280c
2496.327593,1248.163797,2,1,1508,1,0,0,1,0,0,0.5,0,2,-0.052058382,0x02e27435247f11adf8c7544af31dd6098677ea3f
7.99452E+15,3.99726E+15,2,12,1443,1,0,0,1,0,0,0.5,0,0.166666667,997.8841008,0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6
1.75928E+12,1.75928E+12,1,1,1457,1,0,0,0,0,0,0,0,1,646.8054873,0x02e29a42993eb150ccf30ec2bb3dca160d763c89
2.180417684,0.545104421,4,7,1459,4,0,0,0,0,0,0,0,0.571428571,-2.174639953,0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22
1.58E+16,3.67126E+14,43,44,1495,21,6,8,8,0,1.142857143,0.363636364,0,0.977272727,1000.41301,0x02e2e0296a3caee924b900b69f7b3ebd16729ecc
1.62E+17,1.79615E+15,90,79,1429,54,16,8,12,0,0.470588235,0.218181818,0,1.139240506,1001.316153,0x02e35b8e24f99002f568f5916de89874197f7a06
9.71965E+15,9.71965E+14,10,78,1474,5,1,2,2,0,1,0.333333333,0,0.128205128,999.659616,0x02e4ac7c366cf7320bc78b816b162b26d605a4bd
1.66E+18,1.48E+16,112,47,1492,35,26,20,31,0,0.740740741,0.861111111,0,2.382978723,1002.185343,0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081
5.35986E+15,5.15371E+13,104,19,1497,29,41,15,19,0,0.357142857,0.633333333,0,5.473684211,1003.409276,0x02e60b50d9788a17055afec468b5d17a38b6bd9d
4.38E+17,4.29763E+15,102,56,1441,36,10,11,45,0,1,1.216216216,0,1.821428571,1000.732933,0x02e6277d21ba364845200b883a7a230f173122a8
1.003834541,1.003834541,1,1,1461,1,0,0,0,0,0,0,0,1,-1.035909152,0x02e662fc8e76fe69ef0bea015f0913590d2769c0
1.04380101,1.04380101,1,1,1463,1,0,0,0,0,0,0,0,1,-1.252323715,0x02e6cec9cf4d077956d9b2b2ed8175aad46fc809
884779949.1,442389974.6,2,2,1504,2,0,0,0,0,0,0,0,1,257.2922055,0x02e75b9654e0d0711b877120c7e1a86b2592e380
4.51E+16,1.50E+16,3,5,1433,1,2,0,0,0,0,0,0,0.6,998.2028975,0x02e7f65e93b4730c3092412e3db85648797316f9
1.116363115,1.116363115,1,1,1454,1,0,0,0,0,0,0,0,1,-0.097221843,0x02e883c27f8fd486e8d17049c58fc0469716c04e
4.02614E+13,1.00654E+13,4,43,1424,2,0,0,2,0,0,0.666666667,0,0.093023256,877.404045,0x02e96833fa23f6d8676c5f55ecdf46444bcce438
2.58625E+14,8.62083E+13,3,103,1437,2,0,0,1,0,0,0.333333333,0,0.029126214,930.2691125,0x02e9d2239578bd27634659f59fae4df9bac4076d
0.008048745,0.008048745,1,1,1538,1,0,0,0,0,0,0,0,1,-10.26754927,0x02ea60c42a1ed137b04eb4206977a8504b4c16d5
1.058589711,1.058589711,1,1,1458,1,0,0,0,0,0,0,0,1,-0.097221843,0x02ead283625fb1016a8d50d3f94205f7f90dba20
2.915E+14,2.08214E+13,14,57,1503,4,2,3,5,0,1,1,0,0.245614035,972.252539,0x02eb1a315972d427f890b81fe062aa7aae9bc6bb
7.69516E+15,2.40474E+14,32,78,1419,7,6,9,10,0,1.285714286,1.25,0,0.41025641,1001.484214,0x02eb1d753bea18fd83562467a321dcd88d9773f1
9.33578E+15,2.52318E+14,37,31,1492,12,9,2,4,10,0.2,0.307692308,0.263157895,1.193548387,996.3668005,0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907
2.37E+16,7.41374E+14,32,78,1425,7,12,10,3,0,0.769230769,0.375,0,0.41025641,1001.035906,0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910
1.58E+16,3.95409E+15,4,1,1519,1,1,1,1,0,0.5,0.5,0,4,1001.538784,0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef
6.02E+19,3.61E+17,167,139,1418,32,21,71,43,0,3.227272727,1.303030303,0,1.201438849,1001.12391,0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6
1.72691E+13,4.31728E+12,4,62,1492,2,0,0,2,0,0,0.666666667,0,0.064516129,809.7786194,0x02ed7efb3115fcbc0dd488a03eba6218857a2a75
3.12592E+15,5.20986E+14,6,1,1528,1,2,2,1,0,0.666666667,0.5,0,6,1000.608363,0x02eda208efc7d92efeaf7418833c3081a42dd3a1
26021648800,26021648800,1,1,1483,1,0,0,0,0,0,0,0,1,413.9983841,0x02ee19a0a14b494ba9411c5bbba18931195fd51b
1.01524E+12,1.01524E+12,1,1,1455,1,0,0,0,0,0,0,0,1,626.6106632,0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68
24076388634,24076388634,1,1,1533,1,0,0,0,0,0,0,0,1,381.7653524,0x02ef87478ec4a04f0dacc721f254084ed3772600
9438.896898,1887.77938,5,65,1427,1,0,0,4,0,0,2,0,0.076923077,4.184787115,0x02efac30f1619d817d6ffb28f54ed3647404235e
801.4450222,400.7225111,2,1,1502,1,0,0,1,0,0,0.5,0,2,-0.052058382,0x02efc83a645d9db930e3d4db3824f831faecd82b
5.40107E+13,2.70054E+13,2,11,1429,1,0,0,1,0,0,0.5,0,0.181818182,856.740135,0x02efeda00025e73209ea07c51a2277de0f71ed53
992.1773193,496.0886596,2,1,1495,1,0,0,1,0,0,0.5,0,2,-0.052058382,0x02f01b3f6166ba12150e4d1d8df5ccc9cb524f07
2.01716E+15,2.01716E+14,10,70,1497,5,1,2,2,0,1,0.333333333,0,0.142857143,993.250386,0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b
9.72E+17,7.4796E+15,130,67,1480,52,28,28,22,0,0.965517241,0.41509434,0,1.940298507,999.7632931,0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b
1.53551E+14,1.53551E+14,1,1,1540,1,0,0,0,0,0,0,0,1,828.549129,0x02f176449675d72dbf1d33a1078e631743fe048e
2.32108E+12,1.16054E+12,2,1,1483,1,1,0,0,0,0,0,0,2,659.2082414,0x02f17bf76592833beb2418f8246d433f7e4d6fed
91425329.67,91425329.67,1,1,1465,1,0,0,0,0,0,0,0,1,171.894348,0x02f202fe714eadef1a33dc3d85de9b367d77426a
3.67E+16,3.33531E+15,11,19,1416,6,5,0,0,0,0,0,0,0.578947368,993.2085433,0x02f21b7c148d5fc587a285d2f538f29c36176e52
8.50959E+15,4.47873E+14,19,59,1433,7,0,0,12,0,0,1.5,0,0.322033898,999.3548029,0x02f277795b12cf2010b7e77298ce29370d392409
1.33136E+15,6.65678E+14,2,1,1537,1,0,0,1,0,0,0.5,0,2,958.7807194,0x02f384dc0539ff16b820239004d25dae1e3adf96
1.12226E+11,1.12226E+11,1,1,1516,1,0,0,0,0,0,0,0,1,470.8073391,0x02f494a93a9e172722849643ce2f070e92a7baea
1.89905E+11,1.89905E+11,1,1,1512,1,0,0,0,0,0,0,0,1,494.5115867,0x02f4a8a87c4458ee03e65a539a13d52d2925335f
1.032022056,1.032022056,1,1,1461,1,0,0,0,0,0,0,0,1,-1.035909152,0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94
1.06E+17,3.31037E+15,32,38,1488,3,10,8,11,0,0.727272727,2.75,0,0.842105263,1000.636914,0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a
2.8451E+15,1.42255E+15,2,1,1546,1,0,0,1,0,0,0.5,0,2,988.5135625,0x02f5203e90d85ed83700e43dbe2b42d842b33d83
63435819383,15858954846,4,33,1438,3,1,0,0,0,0,0,0,0.121212121,509.2886686,0x02f60da35d5759299b1c4e3b22c7152b318f5664
3.2393E+12,1.61965E+12,2,5,1458,2,0,0,0,0,0,0,0,0.4,668.6398227,0x02f6129b12fbf83b4457c57050b51de97ce8276b
1.53911E+15,1.18393E+14,13,21,1423,5,3,3,2,0,0.75,0.333333333,0,0.619047619,1000.546505,0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8
7.35038E+14,4.90025E+13,15,32,1507,5,4,4,2,0,0.8,0.333333333,0,0.46875,981.9334887,0x02f7467aecaae0863706f954c7adfe47b5e5f538
1.577317852,1.577317852,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x02f84f7c168cfda125318a1405f747bcf7eacf44
1.96483E+12,6.54942E+11,3,4,1509,3,0,0,0,0,0,0,0,0.75,626.3727444,0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5
3.28305E+15,1.42741E+14,23,25,1520,4,4,5,10,0,1,2,0,0.92,998.3763089,0x02fa9380115eeefccd18f91ff806d3d8e3725b32
6.87E+17,2.77131E+15,248,118,1415,46,63,72,67,0,1.125,1.425531915,0,2.101694915,1003.176622,0x02faf4316dcb9330751f3677436aa849aa93851b
1.27464E+14,5.79383E+12,22,23,1481,9,4,2,7,0,0.4,0.7,0,0.956521739,927.689223,0x02fafec4c577431e5229f01df088cb699a7cc691
1.032874523,1.032874523,1,1,1462,1,0,0,0,0,0,0,0,1,-1.252323715,0x02fbe024637327931e70262658854cfdebefec92
4.72908E+14,9.45816E+13,5,35,1468,3,1,0,1,0,0,0.25,0,0.142857143,948.9585807,0x02fc557009ff92edbac5bc4c94a989b24008a21f
4.90613E+15,1.22653E+14,40,48,1450,11,11,6,12,0,0.5,1,0,0.833333333,1000.740424,0x02fc75ad4ae6105dc1feec29f49e56347a859c65
1.04165E+12,1.04165E+12,1,1,1463,1,0,0,0,0,0,0,0,1,625.1818719,0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675
1.106169014,1.106169014,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x02fdb206bba3e5a61d8c5730c79a21f3caa78276
2.01494E+11,2.01494E+11,1,1,1511,1,0,0,0,0,0,0,0,1,497.221546,0x02fe4d3a1b36a009941d1a136821ca368255bf76
48274947192,24137473596,2,1,1528,1,1,0,0,0,0,0,0,2,417.0207075,0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c
9.48E+16,3.79271E+14,250,80,1467,56,40,28,126,0,0.682926829,2.210526316,0,3.125,1003.469469,0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3
9.64E+16,6.88616E+15,14,14,1541,3,5,4,2,0,0.666666667,0.5,0,1,996.2599113,0x0300f68f3c30e4655650d99c845a95e39875b75f
3377.193447,3377.193447,1,1,1467,0,0,0,1,0,0,1,0,1,-0.199106366,0x030138d2f5f2757daae2fbb8dfd18870ea908881
1.78593E+14,2.55133E+13,7,3,1502,4,0,0,3,0,0,0.6,0,2.333333333,911.2198408,0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4
1.99E+16,1.99E+16,1,1,1476,0,0,0,1,0,0,1,0,1,993.307147,0x0302147a27780e6b3ce7ec44db979b653d02c921
6.67443E+15,1.33489E+15,5,1,1492,0,0,0,5,0,0,5,0,5,1005.619533,0x0302174ee723a5a094f78877caf6cc1ae1c90533
1.569893456,1.569893456,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x030252c314d52af695fdb0176942dec4566b6bb7
29179144361,14589572180,2,1,1529,1,1,0,0,0,0,0,0,2,392.8912777,0x0302e30a5a3a471f99fde37bfa52d3be463461d9
18017.6169,3002.93615,6,1,1491,2,1,1,2,0,0.5,0.666666667,0,6,10.29025419,0x0302f495deee51627014e73e3b5f937fbdfb2680
1.53372E+15,3.13004E+13,49,71,1450,34,5,4,6,0,0.666666667,0.171428571,0,0.690140845,999.8098197,0x030347c0ef50f625e3172ddeabb921067e85730c
1.53232E+14,7.6616E+13,2,1,1492,1,1,0,0,0,0,0,0,2,863.8038193,0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9
1.08904E+12,1.08904E+12,1,1,1461,1,0,0,0,0,0,0,0,1,625.6638192,0x0303df66b608496531b49940f19db4c024791454
2.62629E+11,52525795118,5,28,1487,2,2,0,0,1,0,0,0.166666667,0.178571429,492.1811537,0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca
1.76933E+13,1.76933E+13,1,1,1432,1,0,0,0,0,0,0,0,1,804.0554767,0x0305a736ce98f8768c5e927dfa15d0b04517a621
1.18626E+12,1.18626E+12,1,1,1456,1,0,0,0,0,0,0,0,1,633.2115245,0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0
7.52E+16,2.89151E+15,26,35,1492,10,1,5,10,0,2.5,0.909090909,0,0.742857143,1000.11284,0x0305cf6d8af11679eee6aa68c528ed25f837aa4f
18494.21064,9247.105318,2,1,1444,1,0,0,1,0,0,0.5,0,2,0.7880542,0x0306588e0deb5dfd0afc70ad227aaa8551deaf25
4.31896E+15,1.07974E+14,40,7,1423,13,9,9,9,0,0.9,0.642857143,0,5.714285714,1005.543018,0x030745377d953913b2af2a64d961287ff800f7e0
2.66024E+14,1.56485E+13,17,7,1483,2,4,6,5,0,1.2,1.666666667,0,2.428571429,994.1552871,0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822
2.06384E+12,1.03192E+12,2,1,1460,2,0,0,0,0,0,0,0,2,665.9745274,0x0308e74c4971077380b748fd6bc0164a775386e3
1.23036908,1.23036908,1,1,1463,1,0,0,0,0,0,0,0,1,-1.252323715,0x03090a4006197538241dca9b635c9ad149d9097f
3.24E+16,9.85667E+13,329,54,1441,113,62,57,97,0,0.904761905,0.850877193,0,6.092592593,1003.242538,0x0309146e7b8baefa23f193632ef74602768af954
1.43855E+12,1.43855E+12,1,1,1458,1,0,0,0,0,0,0,0,1,640.7925177,0x030a031d24ff4fdf49d42328a9f75aaced335570
20017489699,20017489699,1,1,1466,1,0,0,0,0,0,0,0,1,420.6017678,0x030a5e099482bab2259b3aa2afe176251a6280ef
7.18431E+15,5.13165E+14,14,31,1447,3,9,2,0,0,0.2,0,0,0.451612903,997.6854267,0x030adc0b63a946d3c161f49c8f4d25a526b903b7
0.000498713,0.000498713,1,1,1497,1,0,0,0,0,0,0,0,1,-1.842784607,0x030b67dac665e0dae36951c5a69a639c7a8492e0
1.103674207,1.103674207,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x030cb7762dacad0e55e38eb6685d7923c68d7113
9.93E-05,9.93E-05,1,1,1466,1,0,0,0,0,0,0,0,1,-1.252323715,0x030ccddbf7666d9f7f3bf97a920986a8a309957e
1.105288734,1.105288734,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215
2.25286E+11,2.25286E+11,1,1,1514,1,0,0,0,0,0,0,0,1,499.9896893,0x030d4aa68030591cfd14814f6505ba6f57802c96
1.08E+18,2.50E+16,43,56,1487,4,15,11,13,0,0.6875,2.6,0,0.767857143,1001.150571,0x030d9f55c7f7589034b829a87bf3bd84d6682a18
2.01928E+11,2.01928E+11,1,1,1509,1,0,0,0,0,0,0,0,1,497.221546,0x030de328e6a4855412279780172507240c4c7175
5.18E+16,4.62918E+14,112,80,1424,53,21,16,20,2,0.727272727,0.37037037,0.017699115,1.4,1000.84287,0x030de3de170036c537b1f7bf6f983220464abe1c
7.5377E+14,8.37522E+13,9,50,1421,8,0,0,1,0,0,0.111111111,0,0.18,983.756788,0x030ded6654f0ff272eb93151ee98bdce379f266b
1.55305E+11,1.55305E+11,1,1,1515,1,0,0,0,0,0,0,0,1,488.0629311,0x030e371d56829ea5777c07d970484d03920091f9
1.11367E+12,1.85612E+11,6,25,1438,4,2,0,0,0,0,0,0,0.24,649.8044833,0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00
3.91E+16,1.34915E+15,29,70,1425,21,0,0,8,0,0,0.363636364,0,0.414285714,997.0512829,0x030f8726b8dfc17b9d505a21e8f7a87815e33848
260583219.6,3619211.384,72,23,1509,72,0,0,0,0,0,0,0,3.130434783,188.7519271,0x03105f295874820c5939e2f27602c9478b94969d
4.0118E+13,1.33727E+13,3,9,1420,2,0,0,1,0,0,0.333333333,0,0.333333333,856.915391,0x03116a2824b26d29e4f8f41555e674b679583402
1.088462552,1.088462552,1,1,1465,1,0,0,0,0,0,0,0,1,-1.252323715,0x0311ee008aaec2f8fede60d56207512b7f0d0802
4.48E+17,8.45066E+15,53,22,1415,32,20,0,1,0,0,0.03030303,0,2.409090909,999.2421993,0x031291aa04a24e90fa704ae1a51598944c55de4a
16800209464,8400104732,2,1,1438,1,1,0,0,0,0,0,0,2,460.320669,0x0312fa145990146d456380d66ea495a7d014fc86
